7079,"Hunchback of Notre Dame, The (1939
7080,42nd Street (1933),Drama|Musical|Ro
7081,I'm No Angel (1933),Comedy         
7082,That Touch of Mink (1962),Comedy|Ro
7083,Sweet Dreams (1985),Drama          
7084,"Play It Again, Sam (1972)",Comedy|
7085,Send Me No Flowers (1964),Comedy|Ro
7086,Pygmalion (1938),Comedy|Drama      
7087,"Passage to India, A (1984)",Advent
7088,Black Orpheus (Orfeu Negro) (1959),
7089,Amarcord (1973),Comedy|Drama       
7090,Hero (Ying xiong) (2002),Action|Adv
7091,Horse Feathers (1932),Comedy       
7092,Anna Karenina (1935),Drama|Romance 
7093,"Front Page, The (1974)",Comedy    
7094,Attraction (2000),Drama|Romance|Thr
7095,Looking for Mr. Goodbar (1977),Dram
7096,Rivers and Tides (2001),Documentary
7097,"Girl From Paris, A (hirondelle a f
7098,Seven Days to Noon (1950),Drama|Thr
7099,Nausicaä of the Valley of the Wind 
7100,CrissCross (1992),Drama            
7101,Doc Hollywood (1991),Comedy|Romance
7102,Dragnet (1987),Comedy|Crime|Drama  
7103,Madhouse (1990),Comedy             
7104,1941 (1979),Comedy|War             
7105,"Shot at Glory, A (2000)",Drama    
7106,Black and White in Color (Noirs et 
7107,Foul Play (1978),Comedy|Thriller   
7108,Crime Story (Zhong an zu) (1993),Ac
7109,Beyond the Clouds (Al di là delle n
7110,Blind Beast (Môjuu) (1969),Drama|Th
7111,Ryan's Daughter (1970),Drama|Romanc
7112,Accident (1967),Crime|Drama        
7113,Cabeza de Vaca (1991),Action|Advent
7114,"Collector, The (1965)",Drama|Horro
7115,Deep Red (Profondo rosso) (1975),Ho
7116,Diabolique (Les diaboliques) (1955)
7117,Leprechaun (1993),Comedy|Horror    
7118,Wings of Honneamise (Ôritsu uchûgun
7119,Crazy People (1990),Comedy         
7120,DarkWolf (2003),Horror             
7121,Adam's Rib (1949),Comedy|Romance   
7122,King of Hearts (1966),Comedy|Drama|
7123,Naked Lunch (1991),Drama|Fantasy|My
7124,Grass (1999),Documentary           
7125,Spring Forward (1999),Drama        
7126,"Killing of a Chinese Bookie, The (
7127,Run (1991),Action|Drama|Thriller   
7128,Things to Come (1936),Sci-Fi       
7129,Queen of Hearts (1989),Comedy|Drama
7130,Darling (1965),Drama               
7131,"Summer Place, A (1959)",Drama     
7132,"Night at the Opera, A (1935)",Come
7133,Metalstorm: The Destruction of Jare
7134,"Element of Crime, The (Forbrydelse
7135,Shoot the Piano Player (Tirez sur l
7136,Stolen Kisses (Baisers volés) (1968
7137,"Cooler, The (2003)",Comedy|Drama|R
7138,"Bonaerense, El (2002)",Action|Dram
7139,In America (2002),Drama|Romance    
7140,"Legend of Leigh Bowery, The (2002)
7141,My Flesh and Blood (2003),Documenta
7142,Honey (2003),Drama|Romance         
7143,"Last Samurai, The (2003)",Action|A
7144,Forget Baghdad: Jews and Arabs - Th
7145,Prisoner of Paradise (2002),Documen
7146,What Alice Found (2003),Crime|Drama
7147,Big Fish (2003),Drama|Fantasy|Roman
7148,Love Don't Cost a Thing (2003),Dram
7149,Something's Gotta Give (2003),Comed
7150,Stuck on You (2003),Comedy         
7151,Girl with a Pearl Earring (2003),Dr
7152,"Statement, The (2003)",Drama|Thril
7153,"Lord of the Rings: The Return of t
7154,Mona Lisa Smile (2003),Drama|Romanc
7155,Calendar Girls (2003),Comedy       
7156,"Fog of War: Eleven Lessons from th
7157,"Hebrew Hammer, The (2003)",Comedy 
7158,House of Sand and Fog (2003),Drama 
7159,Two Men Went to War (2003),Comedy|W
7160,Monster (2003),Crime|Drama         
7161,Cheaper by the Dozen (2003),Childre
7162,Cold Mountain (2003),Drama|Romance|
7163,Paycheck (2003),Action|Sci-Fi|Thril
7164,Peter Pan (2003),Action|Adventure|C
7165,"Company, The (2003)",Drama|Musical
7166,"Young Black Stallion, The (2003)",
7167,Japanese Story (2003),Drama        
7168,Secret Things (Choses secrètes) (20
7169,Chasing Liberty (2004),Comedy|Roman
7170,My Baby's Daddy (2004),Comedy      
7171,Aileen: Life and Death of a Serial 
7172,Distant (Uzak) (2002),Drama        
7173,Along Came Polly (2004),Comedy|Roma
7174,Teacher's Pet (2004),Animation|Chil
7175,Torque (2004),Action|Crime         
7176,Crimson Gold (Talaye sorgh) (2003),
7177,Osama (2003),Drama                 
7178,"Great Gatsby, The (1974)",Drama   
7179,Wuthering Heights (1992),Drama|Roma
7180,Odds Against Tomorrow (1959),Crime|
7181,Ship of Fools (1965),Drama         
7182,Lord Love a Duck (1966),Comedy     
7183,There's a Girl in My Soup (1970),Co
7184,This Property is Condemned (1966),D
7185,Real Men (1987),Comedy|Sci-Fi      
7186,Once Upon a Crime... (1992),Comedy|
7187,Beyond Therapy (1987),Comedy       
7188,Buster (1988),Comedy|Crime         
7189,"Car 54, Where Are You? (1994)",Com
7190,Jane Eyre (1970),Drama             
7191,Blame It on the Bellboy (1992),Come
7192,Only the Strong (1993),Action      
7193,"Adventures of Ford Fairlane, The (
7194,Bonjour tristesse (1958),Drama     
7195,"Enforcer, The (1951)",Crime|Drama|
7196,"Men, The (1950)",Drama            
7197,Ransom (a.k.a. The Terrorists) (197
7198,The Pick-up Artist (1987),Comedy|Cr
7199,Melvin Goes to Dinner (2003),Comedy
7200,"Court-Martial of Billy Mitchell, T
7201,Crime Spree (2003),Comedy|Crime    
7202,Beyond Re-Animator (2003),Horror   
7203,Final Cut (1998),Drama             
7204,Hells Angels on Wheels (1967),Drama
7205,"Wind and the Lion, The (1975)",Adv
7206,Mon Oncle (My Uncle) (1958),Comedy 
7207,Where the Boys Are (1960),Comedy   
7208,Dr. Jekyll and Mr. Hyde (1941),Dram
7209,"M. Hulot’s Holiday (Mr. Hulot's Ho
7210,My Darling Clementine (1946),Wester
7211,People Will Talk (1951),Comedy|Roma
7212,I Was a Male War Bride (1949),Comed
7213,Divorce American Style (1967),Comed
7214,Kiss Them for Me (1957),Comedy|Roma
7215,To Have and Have Not (1944),Adventu
7216,High Sierra (1941),Crime|Drama|Film
7217,Dark Passage (1947),Crime|Drama|Fil
7218,"Ox-Bow Incident, The (1943)",Drama
7219,They Drive by Night (1940),Drama   
7220,Micki + Maude (1984),Comedy        
7221,Platinum Blonde (1931),Comedy|Roman
7222,Reefer Madness (a.k.a. Tell Your Ch
7223,D.O.A. (1950),Drama|Film-Noir|Myste
7224,"Boy with Green Hair, The (1948)",C
7225,Pumping Iron (1977),Documentary    
7226,No Good Deed (a.k.a. The House on T
7227,"Trouble with Angels, The (1966)",C
7228,Cool World (1992),Animation|Comedy|
7229,Money for Nothing (1993),Comedy|Cri
7230,"Silencers, The (1966)",Action|Come
7231,"Where Angels Go, Trouble Follows (
7232,Heat and Dust (1983),Drama         
7233,My Letter to George (Mesmerized) (1
7234,"Strada, La (1954)",Drama          
7235,Ichi the Killer (Koroshiya 1) (2001
7236,"Boy and His Dog, A (1975)",Sci-Fi 
7237,"Last Tycoon, The (1976)",Drama|Rom
7238,Ashes and Diamonds (Popiól i diamen
7239,Marooned (1969),Drama|Sci-Fi       
7240,King David (1985),Action|Drama|War 
7241,Kanal (1957),Drama|War             
7242,Cat Chaser (1989),Action|Thriller  
7243,Intolerance: Love's Struggle Throug
7244,"Beast of Yucca Flats, The (1961)",
7245,Tormented (1960),Horror|Thriller   
7246,"Violent Years, The (1956)",Drama  
7247,Chitty Chitty Bang Bang (1968),Adve
7248,"Suriyothai (a.k.a. Legend of Suriy
7249,Plaza Suite (1971),Comedy          
7250,"Out of Towners, The (1970)",Comedy
7251,Where the Day Takes You (1992),Dram
7252,"Three Stooges in Orbit, The (1962)
7253,It (1927),Comedy|Romance           
7254,The Butterfly Effect (2004),Drama|S
7255,Win a Date with Tad Hamilton! (2004
7256,Touching the Void (2003),Adventure|
7257,"Big Bounce, The (2004)",Comedy|Cri
7258,"Perfect Score, The (2004)",Comedy|
7259,You Got Served (2004),Drama|Musical
7260,Latter Days (2003),Comedy|Drama|Rom
7261,Barbershop 2: Back in Business (200
7262,Catch That Kid (2004),Action|Advent
7263,Miracle (2004),Drama               
7264,An Amazing Couple (2002),Comedy|Rom
7265,"Dreamers, The (2003)",Drama       
7266,"Lost Skeleton of Cadavra, The (200
7267,Who's the Man? (1993),Comedy       
7268,Love at Large (1990),Romance|Thrill
7269,Hangin' with the Homeboys (1991),Co
7270,Sleep with Me (1994),Comedy|Drama|R
7271,Just Between Friends (1986),Drama  
7272,Super Fly (Superfly) (1972),Action|
7273,"Piece of the Action, A (1977)",Cri
7274,Let's Do It Again (1975),Comedy    
7275,Uptown Saturday Night (1974),Comedy
7276,Hell's Kitchen (1998),Drama        
7277,"Innocent, The (1993)",Drama       
7278,Daddy and Them (2001),Comedy|Drama 
7279,"Wilby Conspiracy, The (1975)",Thri
7280,Blacula (1972),Horror              
7281,"Scream, Blacula, Scream! (1973)",H
7282,"Hip Hop Witch, Da (2000)",Comedy|H
7283,Swing Shift (1984),Drama           
7284,Trespass (1992),Action|Crime|Thrill
7285,Thirteen (2003),Drama              
7286,Simple Men (1992),Comedy|Drama     
7287,"Sailor Who Fell from Grace with th
7288,Foolish Wives (1922),Drama         
7289,"Silent Night, Bloody Night (1973)"
7290,"Sin of Harold Diddlebock, The (194
7291,Pontiac Moon (1994),Drama          
7292,Best Defense (1984),Comedy|War     
7293,50 First Dates (2004),Comedy|Romanc
7294,Welcome to Mooseport (2004),Comedy 
7295,After the Life (2002),Crime|Drama  
7296,Face (2002),Comedy                 
7297,Kitchen Stories (Salmer fra kjøkken
7298,"Code, The (Mentale, La) (2002)",Ac
7299,Monsieur Ibrahim (Monsieur Ibrahim 
7300,Vanishing Point (1971),Action|Drama
7301,Diary of a Country Priest (Journal 
7302,"Thief of Bagdad, The (1924)",Actio
7303,The Diary of Anne Frank (1959),Dram
7304,Allegro non troppo (1977),Animation
7305,Black Widow (1987),Crime|Drama|Myst
7306,"Herod's Law (Ley de Herodes, La) (
7307,Flesh & Blood (1985),Action|Adventu
7308,King Solomon's Mines (1985),Adventu
7309,"Black Pirate, The (1926)",Action|A
7310,Raw Deal (1986),Action             
7311,"Goodbye, Mr. Chips (1939)",Drama|R
7312,"Follow Me, Boys! (1966)",Comedy|Dr
7313,Fire Birds (1990),Action|Adventure 
7314,Robot Stories (2003),Drama|Sci-Fi  
7315,Against the Ropes (2004),Comedy|Dra
7316,Confessions of a Teenage Drama Quee
7317,EuroTrip (2004),Adventure|Comedy   
7318,"Passion of the Christ, The (2004)"
7319,Club Dread (2004),Comedy|Horror    
7320,Dirty Dancing: Havana Nights (2004)
7321,Twisted (2004),Thriller            
7322,Alila (2003),Drama                 
7323,"Good bye, Lenin! (2003)",Comedy|Dr
7324,Hidalgo (2004),Adventure|Drama     
7325,Starsky & Hutch (2004),Action|Comed
7326,"Reckoning, The (2004)",Crime|Drama
7327,Persona (1966),Drama               
7328,"Passion of Anna, The (Passion, En)
7329,Walk on the Wild Side (1962),Drama 
7330,Tokyo Joe (1949),Drama|Thriller    
7331,"Serpent's Egg, The (Schlangenei, D
7332,Fire Down Below (1957),Adventure|Dr
7333,"Corbeau, Le (Raven, The) (1943)",C
7334,"Front, The (1976)",Comedy|Drama   
7335,Pickup on South Street (1953),Film-
7336,"Damned, The (La Caduta degli dei) 
7337,American Gun (2002),Drama          
7338,Richard III (1955),Drama|War       
7339,Quartet (1981),Drama|Romance       
7340,Just One of the Guys (1985),Comedy 
7341,The Chase (1966),Crime|Drama|Thrill
7342,"Kiss, The (1988)",Horror          
7343,Wisconsin Death Trip (1999),Documen
7344,"Wrong Arm of the Law, The (1963)",
7345,Agent Cody Banks 2: Destination Lon
7346,"Girl Next Door, The (2004)",Comedy
7347,Secret Window (2004),Mystery|Thrill
7348,Spartan (2004),Thriller            
7349,Broken Wings (Knafayim Shvurot) (20
7350,Games People Play: New York (2004),
7351,How to Draw a Bunny (2002),Document
7352,Wilbur Wants to Kill Himself (2002)
7353,Clifford (1994),Comedy             
7354,Mad Dog and Glory (1993),Comedy|Dra
7355,Mr. Toad's Wild Ride (a.k.a. The Wi
7356,Night Crossing (1981),Drama        
7357,Peyton Place (1957),Drama|Romance  
7358,Searching for Debra Winger (2002),D
7359,Walk Like a Man (1987),Comedy      
7360,Dawn of the Dead (2004),Action|Dram
7361,Eternal Sunshine of the Spotless Mi
7362,Taking Lives (2004),Crime|Drama|Thr
7363,"Child I Never Was, The (Leben lang
7364,Intermission (2003),Comedy|Crime|Dr
7365,Noi the Albino (Nói albinói) (2003)
7366,Jersey Girl (2004),Comedy|Drama|Rom
7367,"Ladykillers, The (2004)",Comedy|Cr
7368,Never Die Alone (2004),Crime|Drama|
7369,Scooby-Doo 2: Monsters Unleashed (2
7370,A Foreign Affair (2003),Comedy|Dram
7371,Dogville (2003),Drama|Mystery|Thril
7372,Ned Kelly (2003),Drama             
7373,Hellboy (2004),Action|Adventure|Fan
7374,Home on the Range (2004),Animation|
7375,"Prince & Me, The (2004)",Comedy|Ro
7376,Walking Tall (2004),Action         
7377,"United States of Leland, The (2003
7378,Johnson Family Vacation (2004),Come
7379,The Alamo (2004),Drama|War|Western 
7380,Ella Enchanted (2004),Comedy|Fantas
7381,"Whole Ten Yards, The (2004)",Actio
7382,I'm Not Scared (Io non ho paura) (2
7383,Shade (2003),Crime|Drama|Thriller  
7384,Since Otar Left (Depuis qu'Otar est
7385,Twentynine Palms (2003),Drama|Horro
7386,"Ten Commandments, The (1956)",Adve
7387,Dawn of the Dead (1978),Action|Dram
7388,"Brother Sun, Sister Moon (Fratello
7389,One Million Years B.C. (1966),Adven
7390,Prey for Rock & Roll (2003),Drama|M
7391,"Mother, Jugs & Speed (1976)",Comed
7392,Bandolero! (1968),Western          
7393,"Slugger's Wife, The (1985)",Comedy
7394,Those Magnificent Men in Their Flyi
7395,Cheaper by the Dozen (1950),Comedy|
7396,Scenes From a Marriage (Scener ur e
7397,"Baby, the Rain Must Fall (1965)",D
7398,Belles on Their Toes (1952),Comedy 
7399,Ned Kelly (1970),Action|Crime|Weste
7400,Beyond the Stars (1989),Drama|Sci-F
7401,Mac (1992),Drama                   
7402,"Food of the Gods, The (1976)",Horr
7403,Food of the Gods II (1989),Horror|S
7404,Anna (1987),Drama                  
7405,Road to Bali (1952),Comedy|Musical 
7406,"Flying Deuces, The (1939)",Comedy 
7407,Africa Screams (1949),Adventure|Com
7408,Jack and the Beanstalk (1952),Child
7409,High Risk (1981),Action|Comedy|Crim
7410,"Osterman Weekend, The (1983)",Acti
7411,Munchies (1987),Comedy|Horror      
7412,"Cat and the Canary, The (1978)",Co
7413,Hangman's Curse (2003),Horror|Myste
7414,Going in Style (1979),Comedy|Drama 
7415,"Late Show, The (1977)",Comedy|Crim
7416,"Sunshine Boys, The (1975)",Comedy 
7417,Jersey Girl (1992),Comedy|Romance  
7418,"American Nightmare, The (2000)",Do
7419,After Hours (1985),Comedy|Thriller 
7420,Viva Las Vegas (1964),Comedy|Musica
7422,"Love and Anarchy (Film d'amore e d
7423,Hitman Hart: Wrestling with Shadows
7437,Connie and Carla (2004),Comedy     
7438,Kill Bill: Vol. 2 (2004),Action|Dra
7439,"Punisher, The (2004)",Action|Crime
7440,Paper Clips (2004),Documentary     
7441,"Thousand Clouds of Peace, A (Mil n
7442,Young Adam (2003),Crime|Drama|Thril
7443,This So-Called Disaster (2003),Docu
7444,13 Going on 30 (2004),Comedy|Fantas
7445,Man on Fire (2004),Action|Crime|Dra
7446,Clifford's Really Big Movie (2004),
7447,MC5*: A True Testimonial (2002),Doc
7448,Envy (2004),Comedy                 
7449,Godsend (2004),Drama|Horror|Thrille
7450,Laws of Attraction (2004),Comedy|Ro
7451,Mean Girls (2004),Comedy           
7452,Mickey (2003),Crime|Drama          
7453,New York Minute (2004),Action|Adven
7454,Van Helsing (2004),Action|Adventure
7455,"Mudge Boy, The (2003)",Drama      
7456,Valentin (Valentín) (2002),Drama   
7457,Breakin' All the Rules (2004),Comed
7458,Troy (2004),Action|Adventure|Drama|
7459,Carandiru (2003),Crime|Drama       
7460,Coffee and Cigarettes (2003),Comedy
7461,"Strayed (égarés, Les) (2003)",Dram
7474,"Boys in the Band, The (1970)",Dram
7475,Raid (2003),Action|Crime|Drama|Thri
7477,Eye See You (D-Tox) (2002),Horror|T
7478,Swimming to Cambodia (1987),Drama  
7479,Watch on the Rhine (1943),Drama    
7480,Under Fire (1983),Drama|Thriller|Wa
7481,Enemy Mine (1985),Adventure|Drama|S
7482,Enter the Dragon (1973),Action|Crim
7483,Foreign Land (Terra Estrangeira) (1
7484,Gimme Shelter (1970),Documentary   
7485,Good Morning (Ohayô) (1959),Comedy 
7486,Happy Together (a.k.a. Buenos Aires
7487,Henry & June (1990),Drama          
7488,Berkeley in the '60s (1990),Documen
7489,"Nasty Girl, The (schreckliche Mädc
7490,At First Sight (Entre Nous) (Coup d
7491,"Naked Prey, The (1966)",Adventure 
7492,Martin (1977),Drama|Horror         
7493,"Three Faces of Eve, The (1957)",Dr
7505,"Kingdom, The (Riget) (1994)",Drama
7521,Mercy (2000),Crime|Mystery|Thriller
7523,Desperate Hours (1990),Crime|Drama|
7528,"Passion of Ayn Rand, The (1999)",D
7537,Du côté de la côte (1958),Documenta
7541,100 Girls (2000),Comedy|Romance    
7560,Fail-Safe (1964),Drama|Thriller|War
7561,Paperhouse (1988),Fantasy|Horror|Th
7562,Dobermann (1997),Action|Crime      
7563,"Discovery of Heaven, The (2001)",D
7564,Kwaidan (Kaidan) (1964),Horror     
7565,Cat-Women of the Moon (a.k.a. Rocke
7566,28 Up (1985),Documentary           
7567,Chance (2002),Comedy|Drama         
7568,Love Life (2001),Comedy|Romance    
7569,You Only Live Twice (1967),Action|A
7570,Octopussy (1983),Action|Adventure|T
7571,"Blue Gardenia, The (1953)",Crime|D
7572,Wit (2001),Drama                   
7573,Never Say Never Again (1983),Action
7574,Maborosi (Maboroshi no hikari) (199
7577,"Magic Flute, The (Trollflöjten) (1
7578,Midnight (1939),Comedy|Romance     
7579,Pride and Prejudice (1940),Comedy|D
7580,"Man in the Gray Flannel Suit, The 
7581,"Fountainhead, The (1949)",Drama   
7582,Old Acquaintance (1943),Drama      
7583,In This Our Life (1942),Drama      
7584,Woman of the Year (1942),Comedy|Rom
7585,Summertime (1955),Drama|Romance    
7586,Soldier of Orange (a.k.a. Survival 
7587,"Samouraï, Le (Godson, The) (1967)"
7613,White Palace (1990),Drama          
7614,Oklahoma! (1955),Musical|Romance|We
7615,Desert Hearts (1985),Drama         
7616,Body Double (1984),Mystery|Thriller
7617,Rooster Cogburn (1975),Comedy|Weste
7618,Chaplin (1992),Drama               
7619,"Miracle Worker, The (1962)",Drama 
7620,Monster in a Box (1992),Comedy|Dram
7621,Vengo (2000),Drama|Musical         
7622,"Midnight (Primeiro Dia, O) (1998)"
7623,If You Only Knew (2000),Comedy|Roma
7624,School Ties (1992),Drama           
7625,Girl (1998),Drama                  
7626,Switch (1991),Comedy|Crime|Fantasy 
7627,Just Write (1997),Comedy           
7636,Raising Cain (1992),Horror|Thriller
7637,Irma Vep (1996),Comedy|Drama       
7638,Buck Privates (1941),Comedy|Musical
7639,Nice Guys Sleep Alone (1999),Comedy
7644,Divorce Iranian Style (1998),Docume
7645,Iron & Silk (1990),Comedy|Drama    
7646,Rose Red (2002),Horror|Mystery|Thri
7647,Noises Off... (1992),Comedy        
7648,Wildflowers (1999),Drama           
7650,"Witchfinder General (Conquerer Wor
7657,Versus (2000),Action|Comedy|Fantasy
7669,Pride and Prejudice (1995),Drama|Ro
7675,"Canterville Ghost, The (1944)",Com
7697,"Prince and the Showgirl, The (1957
7698,"China Syndrome, The (1979)",Drama|
7699,Who the Hell Is Juliette? (¿Quién d
7700,"Wages of Fear, The (Salaire de la 
7701,Look Who's Talking Too (1990),Comed
7702,"Bells of St. Mary's, The (1945)",D
7703,You Light Up My Life (1977),Drama|R
7704,"Delta Force, The (1986)",Action   
7705,Pat and Mike (1952),Comedy|Romance 
7706,Animal Crackers (1930),Comedy|Music
7707,"He Said, She Said (1991)",Comedy|D
7708,Bedazzled (1967),Comedy|Fantasy    
7713,Cat People (1942),Drama|Horror|Roma
7714,Camelot (1967),Drama|Musical|Romanc
7716,"Lonely Guy, The (1984)",Comedy    
